,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
172,2004/5,20.8,15.0,17.6,6.0,194.3,68.3,3.8
173,2004/6,25.1,18.6,21.4,5.6,181.2,67.6,3.3
174,2004/7,28.2,23.1,25.2,5.2,118.5,86.3,3.9
175,2004/8,28.8,23.4,25.6,4.9,416.9,78.9,4.2
176,2004/9,25.5,20.3,22.6,6.5,139.3,74.9,5.3
177,2004/10,20.5,13.9,17.1,3.0,1.6,57.2,5.0
178,2004/11,16.2,8.9,12.1,2.5,54.0,62.0,4.1
179,2004/12,10.3,3.8,6.7,3.5,40.8,52.1,5.0
180,2005/1,4.9,-1.5,1.3,3.1,15.5,49.6,5.9
181,2005/2,5.7,-1.3,1.9,4.2,35.7,51.0,6.1
182,2005/3,10.9,2.2,6.2,3.3,83.5,55.2,5.5
183,2005/4,17.6,10.1,13.4,3.6,128.9,63.3,4.3
184,2005/5,21.2,14.3,17.3,3.8,176.7,67.5,3.6
185,2005/6,24.8,19.5,21.7,5.0,193.0,81.8,3.4
186,2005/7,26.7,22.2,24.1,6.3,237.5,87.0,3.2
187,2005/8,28.0,23.2,25.3,6.0,194.0,81.1,4.0
188,2005/9,25.8,21.1,23.1,6.4,61.0,76.2,5.4
189,2005/10,20.8,14.3,17.1,3.8,30.3,60.9,4.5
190,2005/11,15.7,8.4,11.6,2.7,58.5,54.2,3.8
191,2005/12,5.6,-1.9,1.4,2.8,5.4,50.9,5.5
192,2006/1,7.0,1.0,3.7,4.5,15.0,53.4,4.7
193,2006/2,7.1,-0.4,3.3,4.6,39.0,55.6,4.9
194,2006/3,11.5,3.7,7.2,3.3,17.3,57.1,4.5
195,2006/4,15.7,9.0,12.1,5.0,149.2,66.6,4.5
196,2006/5,20.0,13.9,16.6,5.3,187.3,73.9,3.9
197,2006/6,23.5,18.2,20.4,6.3,224.8,78.8,2.7
198,2006/7,25.4,21.3,23.1,8.1,610.8,87.0,3.4
199,2006/8,30.2,24.5,26.9,4.6,113.4,76.8,2.7
200,2006/9,24.3,18.7,21.3,5.5,106.5,65.5,4.7
201,2006/10,23.1,16.9,19.6,2.8,53.4,66.0,3.0
