,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
177,2004/10,21.3,11.8,16.3,4.2,6.7,60.9,2.3
178,2004/11,18.1,6.8,12.0,2.5,64.7,56.7,1.7
179,2004/12,12.0,2.1,6.6,3.4,25.6,47.2,2.1
180,2005/1,6.9,-2.0,2.0,3.0,36.5,41.1,2.7
181,2005/2,7.1,-1.5,2.6,4.2,34.4,43.3,2.9
182,2005/3,13.0,2.4,7.4,3.8,102.9,51.3,2.6
183,2005/4,21.4,9.7,15.1,3.1,48.1,52.8,2.6
184,2005/5,23.9,12.7,17.9,4.2,52.6,60.8,2.2
185,2005/6,28.1,19.2,23.3,5.2,72.5,68.6,2.3
186,2005/7,29.6,22.3,25.5,6.3,148.1,74.8,1.9
187,2005/8,30.6,22.9,26.3,6.2,210.6,70.8,2.3
188,2005/9,26.4,19.7,22.5,6.9,392.2,75.2,2.4
189,2005/10,21.6,12.3,16.5,4.7,12.2,63.3,2.0
190,2005/11,17.2,5.2,10.7,2.1,24.5,49.0,1.7
191,2005/12,6.4,-3.3,1.2,1.9,1.1,35.9,3.0
192,2006/1,8.4,-0.5,3.6,4.4,27.2,48.2,2.2
193,2006/2,9.2,-0.7,4.1,4.0,33.3,47.9,2.5
194,2006/3,14.1,3.1,8.4,3.3,21.0,47.5,2.7
195,2006/4,18.1,8.3,13.0,4.8,135.1,58.5,2.8
196,2006/5,22.6,13.5,17.5,6.0,207.1,66.6,2.3
197,2006/6,27.0,17.6,21.8,5.8,100.7,68.0,1.9
198,2006/7,27.2,21.1,23.7,8.0,543.2,80.4,1.8
199,2006/8,32.0,23.5,27.3,4.4,131.7,71.8,2.0
200,2006/9,24.6,17.0,20.5,5.9,150.0,71.7,2.4
201,2006/10,24.5,14.3,18.6,3.3,21.0,68.8,1.8
202,2006/11,16.4,7.0,11.4,4.5,16.1,58.0,2.3
203,2006/12,10.6,0.8,5.1,3.2,7.5,53.2,2.0
204,2007/1,9.9,0.8,4.8,3.5,3.0,45.7,2.2
205,2007/2,12.6,2.2,7.1,3.4,49.3,56.0,2.1
206,2007/3,14.2,4.2,8.8,4.8,82.1,60.2,2.4
207,2007/4,19.3,8.2,13.5,4.4,30.5,56.1,2.6
208,2007/5,24.8,13.8,18.8,4.9,84.4,65.0,2.4
209,2007/6,26.1,17.9,21.7,6.3,118.0,76.9,2.1
210,2007/7,27.7,20.9,24.0,7.1,216.3,82.9,1.8
211,2007/8,31.6,24.0,27.5,5.7,171.4,78.1,2.3
212,2007/9,25.5,19.3,22.1,7.4,228.5,82.6,2.1
213,2007/10,21.8,12.6,16.7,5.2,110.7,74.3,1.8
214,2007/11,15.6,4.5,9.6,2.8,2.0,58.0,1.8
215,2007/12,10.0,1.6,5.4,3.8,39.6,57.8,2.2
216,2008/1,7.1,-1.0,2.5,4.7,73.5,59.7,2.1
217,2008/2,8.0,-2.6,2.3,2.5,10.0,39.5,2.5
218,2008/3,14.0,3.8,8.5,3.6,47.9,62.0,2.2
219,2008/4,19.3,8.8,13.8,4.4,78.2,62.7,2.4
220,2008/5,23.3,12.9,17.7,4.7,121.6,68.1,2.3
221,2008/6,23.6,16.5,19.8,7.7,171.5,78.0,2.2
222,2008/7,31.5,23.4,26.9,6.7,218.2,78.2,2.0
223,2008/8,29.1,21.5,24.8,6.6,305.4,78.2,2.4
224,2008/9,26.3,18.2,21.8,6.2,49.4,78.3,1.6
225,2008/10,23.2,12.6,17.4,4.2,9.4,69.0,1.5
226,2008/11,15.5,5.9,10.0,4.5,16.7,61.0,2.0
227,2008/12,10.5,-0.5,4.5,2.3,10.5,52.0,2.1
228,2009/1,7.1,-3.0,1.5,2.5,14.7,49.3,2.2
229,2009/2,11.7,2.4,6.7,5.0,48.6,62.5,2.1
230,2009/3,14.0,4.0,8.8,4.9,35.0,56.5,2.7
231,2009/4,20.3,8.4,13.9,3.7,62.9,58.0,2.3
232,2009/5,25.0,13.9,18.8,4.0,92.3,63.2,2.3
233,2009/6,27.3,18.1,22.2,5.7,228.7,69.3,2.3
234,2009/7,27.2,20.2,23.3,8.2,450.7,83.3,2.2
235,2009/8,28.1,21.1,24.2,7.2,43.0,77.5,2.2
236,2009/9,25.9,17.9,21.4,5.8,50.4,75.7,1.9
237,2009/10,23.2,12.1,17.0,3.6,54.5,64.3,2.0
