,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
200,2006/9,24.6,18.1,21.1,6.2,126.0,75.4,2.7
201,2006/10,23.6,15.6,19.2,4.1,34.6,70.2,2.4
202,2006/11,15.6,7.3,11.1,4.6,48.1,61.0,2.9
203,2006/12,9.4,0.8,4.7,3.0,12.5,52.4,2.6
204,2007/1,8.6,0.6,4.1,3.5,9.0,47.8,2.7
205,2007/2,11.4,2.6,6.7,3.4,54.5,58.4,2.2
206,2007/3,13.6,4.5,8.6,5.1,71.5,58.5,2.3
207,2007/4,18.6,9.0,13.5,4.3,41.0,55.1,2.5
208,2007/5,24.0,14.2,18.6,4.7,81.5,63.6,2.4
209,2007/6,25.1,18.1,21.4,6.6,158.9,77.8,2.0
210,2007/7,26.3,20.8,23.3,7.4,220.1,85.7,1.8
211,2007/8,31.1,23.4,27.0,5.9,107.1,77.7,2.3
212,2007/9,24.8,19.2,21.8,7.4,395.2,83.0,2.1
213,2007/10,20.7,13.0,16.5,5.8,60.4,72.8,1.9
214,2007/11,14.8,5.5,9.7,2.8,2.5,53.8,2.0
215,2007/12,8.7,1.7,4.9,3.5,39.7,57.6,2.3
216,2008/1,6.2,-1.0,2.2,4.5,83.6,59.3,2.3
217,2008/2,7.3,-2.2,2.1,2.4,4.0,38.1,2.4
218,2008/3,13.1,4.4,8.5,4.0,46.7,62.3,2.1
219,2008/4,18.1,9.6,13.6,4.4,63.0,63.3,2.4
220,2008/5,22.8,14.2,18.0,4.8,124.2,65.9,2.4
221,2008/6,22.6,16.8,19.5,7.6,181.2,80.4,2.2
222,2008/7,30.8,23.0,26.4,6.7,78.1,77.7,2.0
223,2008/8,27.4,21.5,24.2,6.6,195.1,82.3,2.0
224,2008/9,25.1,18.4,21.6,6.3,56.2,78.5,1.7
225,2008/10,22.1,13.5,17.5,4.1,16.5,66.4,1.9
226,2008/11,14.9,6.6,10.3,4.6,17.0,58.4,2.1
227,2008/12,9.9,0.6,4.8,2.4,19.8,50.6,2.3
228,2009/1,6.6,-2.1,1.8,2.6,17.0,46.5,2.5
229,2009/2,11.4,3.3,7.2,5.2,27.1,58.7,2.1
230,2009/3,13.4,4.6,9.0,4.8,35.2,55.3,2.3
231,2009/4,19.8,9.7,14.4,3.7,26.1,55.2,2.4
232,2009/5,24.2,15.6,19.4,4.5,102.0,63.7,2.2
233,2009/6,27.4,19.3,23.0,5.8,101.6,68.6,2.2
234,2009/7,26.9,20.6,23.4,8.2,339.9,83.7,1.9
235,2009/8,27.8,22.4,24.8,7.3,62.6,79.1,2.0
236,2009/9,25.3,19.2,22.0,6.1,76.4,76.3,1.7
237,2009/10,22.9,13.9,18.0,3.9,26.5,61.2,2.0
238,2009/11,14.8,6.9,10.5,5.0,43.1,61.8,2.5
239,2009/12,8.6,0.7,4.3,3.0,28.0,49.1,2.4
240,2010/1,6.5,-2.2,1.8,2.6,16.0,46.7,2.5
241,2010/2,9.1,1.6,5.0,5.1,67.7,61.0,2.2
242,2010/3,11.0,3.8,7.4,6.5,75.7,65.5,2.4
243,2010/4,15.9,7.4,11.5,5.6,54.7,59.8,2.5
244,2010/5,22.9,14.0,18.2,5.6,123.2,65.3,2.2
245,2010/6,26.7,19.3,22.7,5.4,42.3,73.9,1.6
246,2010/7,29.8,23.5,26.4,6.8,148.5,78.1,2.2
247,2010/8,31.6,24.9,27.9,6.3,193.0,79.5,1.9
248,2010/9,26.9,19.5,22.9,5.7,133.0,76.7,1.8
249,2010/10,21.1,14.0,17.3,5.2,37.8,69.7,1.8
250,2010/11,15.5,5.5,10.2,2.0,10.0,49.0,2.2
251,2010/12,8.7,-0.1,4.1,2.7,25.5,49.4,2.5
252,2011/1,3.1,-5.6,-1.6,2.4,27.1,44.1,2.8
253,2011/2,9.1,1.5,5.0,4.9,103.5,64.5,1.9
254,2011/3,12.8,2.7,7.4,2.8,15.0,43.3,2.4
255,2011/4,18.8,8.7,13.4,4.5,105.0,56.0,2.4
256,2011/5,21.9,14.0,17.6,6.1,145.2,68.8,2.2
257,2011/6,27.0,19.3,22.8,6.5,171.4,72.2,2.2
258,2011/7,29.0,23.0,25.6,7.2,188.3,79.5,2.1
259,2011/8,28.6,23.5,25.8,7.4,97.2,83.1,1.8
260,2011/9,26.0,19.4,22.5,5.9,34.8,74.1,2.0
