,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
193,2006/2,9.2,3.5,6.3,6.5,73.5,59.4,3.9
194,2006/3,13.3,6.3,9.7,4.6,43.8,56.6,3.8
195,2006/4,17.7,10.3,13.9,5.3,88.4,58.4,3.3
196,2006/5,21.1,14.5,17.6,6.1,163.7,69.7,3.2
197,2006/6,24.3,18.4,21.1,6.4,271.6,74.8,2.3
198,2006/7,28.8,23.1,25.6,6.8,338.7,73.5,2.9
199,2006/8,30.9,25.1,27.9,4.6,64.8,67.7,2.3
200,2006/9,24.2,19.7,21.7,6.3,261.0,67.7,2.9
201,2006/10,23.5,16.6,19.9,3.7,19.3,61.3,2.6
202,2006/11,17.8,12.2,14.8,5.9,83.6,58.3,3.9
203,2006/12,11.7,6.6,9.0,6.6,62.0,60.6,3.6
204,2007/1,9.3,5.0,7.2,7.3,124.5,58.0,3.7
205,2007/2,12.7,5.9,9.1,4.8,61.0,59.1,3.5
206,2007/3,14.5,7.5,10.8,6.2,86.2,59.0,3.7
207,2007/4,17.6,10.4,13.9,5.3,38.1,51.8,3.1
208,2007/5,22.9,15.4,18.9,5.1,50.8,57.2,3.2
209,2007/6,24.4,18.9,21.5,7.4,101.9,74.5,3.1
210,2007/7,27.4,22.6,24.8,6.4,302.8,73.9,2.7
211,2007/8,31.2,25.6,28.1,5.4,231.7,65.4,2.8
212,2007/9,25.7,21.3,23.3,7.2,880.0,72.4,3.2
213,2007/10,21.2,15.8,18.3,5.0,167.5,60.3,3.1
214,2007/11,15.1,9.2,12.0,4.8,2.6,51.3,3.3
215,2007/12,11.8,7.5,9.6,7.1,92.7,58.7,4.3
216,2008/1,8.5,4.5,6.4,7.3,156.8,60.5,4.0
217,2008/2,7.8,2.6,5.1,5.7,31.0,51.6,4.3
218,2008/3,13.4,7.0,10.0,4.2,77.5,58.4,3.8
219,2008/4,17.5,11.1,14.2,5.8,85.7,61.2,3.3
220,2008/5,21.0,13.7,17.2,5.1,135.0,63.1,2.9
221,2008/6,23.6,18.4,20.8,8.3,260.5,77.3,3.4
222,2008/7,30.2,24.6,27.2,5.5,61.5,71.6,2.3
223,2008/8,29.7,24.4,26.7,6.2,243.7,70.8,3.1
224,2008/9,26.5,21.8,23.9,7.1,126.3,73.1,2.9
225,2008/10,22.4,16.5,19.3,5.3,29.3,62.6,2.8
226,2008/11,15.4,10.3,13.0,6.5,73.3,59.0,3.7
227,2008/12,11.7,5.3,8.4,5.9,28.2,56.2,4.2
228,2009/1,7.9,3.0,5.5,7.7,61.7,59.6,4.6
229,2009/2,11.6,5.7,8.7,7.2,113.7,62.2,3.5
230,2009/3,13.4,6.3,9.8,6.2,50.9,54.4,3.6
231,2009/4,17.3,10.1,13.7,4.4,94.4,57.1,3.2
232,2009/5,22.7,14.9,18.6,3.7,52.2,55.8,3.0
233,2009/6,26.1,19.6,22.6,5.6,155.8,66.2,3.0
234,2009/7,28.8,23.2,25.8,7.4,201.1,71.3,4.0
235,2009/8,28.2,23.4,25.6,7.0,240.5,73.7,3.1
236,2009/9,25.4,20.7,22.9,6.2,113.3,71.1,2.9
237,2009/10,22.4,15.9,19.0,4.4,77.4,55.2,3.0
238,2009/11,15.2,10.0,12.4,6.9,115.3,62.1,3.9
239,2009/12,9.8,4.8,7.3,7.0,28.5,61.4,4.5
240,2010/1,8.3,2.5,5.3,6.6,34.6,62.8,4.2
241,2010/2,10.5,4.4,7.3,6.7,81.7,65.6,3.4
242,2010/3,13.0,5.9,9.3,6.8,161.3,64.6,4.2
243,2010/4,15.2,8.6,11.8,6.3,210.5,62.2,3.5
244,2010/5,21.2,14.1,17.3,5.3,33.6,65.8,2.9
245,2010/6,24.1,18.8,21.2,7.2,188.0,75.3,2.2
246,2010/7,28.9,23.5,25.9,7.3,263.9,76.3,2.3
247,2010/8,32.1,26.4,28.8,5.7,227.6,71.1,2.6
248,2010/9,27.2,21.6,24.2,6.2,179.1,71.0,2.7
249,2010/10,20.3,15.0,17.6,6.0,120.3,65.2,3.2
250,2010/11,15.2,8.1,11.7,4.1,1.8,55.8,3.3
251,2010/12,10.3,4.0,7.1,6.0,82.5,61.8,4.7
252,2011/1,4.1,0.7,2.3,7.8,15.6,62.8,5.0
253,2011/2,10.1,4.2,7.0,5.7,35.1,66.1,3.1
254,2011/3,10.7,5.1,7.8,4.4,32.4,54.9,3.8
255,2011/4,17.0,9.3,13.2,4.1,51.3,63.3,3.2
256,2011/5,21.6,15.1,18.2,6.2,66.1,73.0,3.1
257,2011/6,24.5,19.4,21.7,7.4,398.6,83.1,2.6
258,2011/7,30.7,24.5,27.3,6.1,68.3,74.7,2.2
259,2011/8,28.7,24.1,26.0,7.0,423.1,81.8,3.0
260,2011/9,26.1,20.7,23.1,5.2,47.8,70.7,2.9
261,2011/10,20.8,15.0,17.9,5.2,49.1,61.9,3.0
262,2011/11,18.4,13.4,15.7,6.9,231.3,69.5,3.2
263,2011/12,9.2,5.0,7.1,7.5,59.9,60.6,4.4
264,2012/1,7.4,3.3,5.4,7.6,32.9,58.6,4.2
265,2012/2,7.4,2.3,4.8,7.8,109.1,64.4,4.2
266,2012/3,12.1,6.1,9.0,5.9,171.9,62.0,3.9
267,2012/4,18.6,10.5,14.5,4.9,165.0,61.7,3.7
268,2012/5,22.6,15.8,19.0,4.8,99.0,66.3,3.1
269,2012/6,24.7,20.3,22.3,7.2,104.8,80.1,2.8
270,2012/7,29.4,24.2,26.6,6.3,207.3,84.9,2.4
271,2012/8,30.4,25.9,27.8,6.4,601.9,83.6,3.1
272,2012/9,24.7,19.7,22.0,5.6,499.1,80.9,2.7
273,2012/10,21.8,15.4,18.4,4.7,35.7,69.1,2.8
274,2012/11,14.7,9.5,12.0,6.4,90.6,67.5,3.9
275,2012/12,9.2,4.1,6.6,7.6,131.0,73.7,4.4
276,2013/1,8.2,3.0,5.6,6.5,20.5,69.8,3.6
277,2013/2,9.3,3.2,6.2,6.6,60.5,71.0,3.0
278,2013/3,15.2,5.9,10.0,4.6,55.2,70.8,3.1
279,2013/4,17.7,9.6,13.5,4.9,94.5,66.3,3.7
280,2013/5,22.4,15.2,18.6,5.1,59.7,77.7,2.7
281,2013/6,24.6,19.7,21.7,7.9,160.5,91.1,2.5
282,2013/7,32.1,25.7,28.7,4.8,14.7,71.9,3.1
283,2013/8,32.4,26.3,29.1,3.9,74.2,73.6,2.4
284,2013/9,26.8,21.4,24.0,4.7,82.1,73.9,2.8
285,2013/10,21.9,16.7,19.2,5.1,113.5,71.9,3.3
286,2013/11,15.8,9.9,12.9,5.8,82.1,64.6,4.0
287,2013/12,10.6,5.6,8.1,6.4,41.8,60.9,4.4
288,2014/1,10.0,3.5,6.8,4.5,50.2,59.8,3.6
289,2014/2,10.0,5.1,7.5,6.8,137.5,68.4,3.5
290,2014/3,13.9,7.5,10.7,4.7,88.4,64.3,3.6
291,2014/4,17.8,11.9,14.8,5.3,52.3,64.8,3.1
292,2014/5,22.8,15.7,19.1,4.1,86.7,63.3,3.0
293,2014/6,24.4,19.7,21.8,7.0,65.4,79.2,2.8
294,2014/7,27.8,22.9,25.1,7.7,288.7,81.3,2.5
295,2014/8,27.4,23.5,25.1,8.0,460.3,84.3,2.9
296,2014/9,26.2,21.1,23.5,6.2,93.5,74.8,2.6
297,2014/10,22.1,16.3,19.1,4.7,92.9,69.7,3.1
298,2014/11,16.5,11.5,13.9,5.9,100.3,67.6,3.0
299,2014/12,9.7,4.6,7.3,7.1,47.2,63.7,5.0
300,2015/1,10.2,4.9,7.4,6.5,82.4,65.8,3.9
301,2015/2,10.1,4.7,7.3,6.5,35.5,63.8,3.7
302,2015/3,13.6,7.3,10.4,5.3,80.7,63.5,2.9
303,2015/4,19.2,12.0,15.1,6.2,147.9,70.7,2.9
304,2015/5,22.7,15.9,18.8,5.3,150.0,67.8,2.6
305,2015/6,25.3,19.5,22.0,7.6,186.4,80.1,2.3
306,2015/7,28.8,23.2,25.6,6.5,329.7,80.7,3.1
307,2015/8,29.3,24.1,26.4,5.9,248.6,78.1,2.5
308,2015/9,25.9,20.7,23.2,5.4,172.9,73.3,2.7
309,2015/10,22.6,16.3,19.2,3.7,31.0,64.0,3.1
310,2015/11,17.8,12.6,15.2,7.7,173.2,75.9,3.0
311,2015/12,12.4,7.7,10.0,7.4,90.0,66.4,3.7
312,2016/1,8.3,4.1,6.1,7.8,125.8,66.0,4.3
313,2016/2,10.6,4.5,7.3,6.4,40.0,59.6,4.3
314,2016/3,14.3,7.6,10.8,5.0,96.9,63.0,3.0
315,2016/4,19.6,12.6,15.6,6.2,121.4,74.0,2.9
316,2016/5,22.9,15.7,18.9,5.7,113.0,70.4,2.7
317,2016/6,25.5,19.8,22.2,7.8,162.7,82.7,2.4
318,2016/7,30.7,25.0,27.4,5.6,98.6,79.7,2.7
319,2016/8,31.4,26.1,28.5,3.9,75.6,73.9,3.1
320,2016/9,26.3,21.9,23.9,7.1,172.3,80.1,2.6
321,2016/10,22.9,18.1,20.1,7.8,282.4,76.4,2.9
322,2016/11,16.9,11.0,13.7,6.3,71.3,68.4,3.2
323,2016/12,12.7,6.6,9.5,6.7,56.6,67.1,3.5
